0.42028 0.40786 0.40238 0.34794 0.26589 0.27262
0.57515 0.49425 0.48204 0.46693 0.43712 0.43418
0.74412 0.65479 0.58027 0.46405 0.43758 0.44385
0.83604 0.76683 0.71026 0.58288 0.51724 0.49466
0.89063 0.83520 0.78964 0.69153 0.62294 0.58118
0.92155 0.87631 0.83996 0.76426 0.70957 0.67229
0.94189 0.90426 0.87542 0.81250 0.76929 0.73772
0.96229 0.93515 0.91357 0.86548 0.83225 0.81024
0.96881 0.94581 0.92754 0.88516 0.85615 0.83715
