0.74309 0.72382 0.69716 0.65968 0.60629 0.62007
0.78876 0.75167 0.73639 0.69570 0.66352 0.64946
0.85628 0.80781 0.77416 0.71742 0.68401 0.67322
0.90066 0.85652 0.82354 0.75873 0.71925 0.70640
0.93003 0.89219 0.86166 0.80073 0.76151 0.73786
0.94812 0.91571 0.88932 0.83588 0.80043 0.77798
0.95990 0.93253 0.91042 0.86301 0.83240 0.81124
0.97256 0.95232 0.93555 0.89778 0.87180 0.85407
0.97652 0.95872 0.94438 0.91084 0.88741 0.87049
